Experiment: Nash_Combination_Experiment_44
Generation: 48
Generation Type: u
Timestamp: 20231226_163028

Genotypes and their Fitness Values:
[0.0085, 0.44581135518150394, 0.13, -0.869454123190093, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025, 7.060439248397714, 10.0] - Base Fitness: 0.272627939878748, Adjusted Fitness: 0.272627939878748
[0.0085, 0.44438292120409195, 0.13, -0.869454123190093, 0.26, -0.023, 0.08228089607027401, -0.003038638888836734, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.2473123610088283, Adjusted Fitness: 0.2540614841182365
[0.0085, 0.4467817508983931, 0.13, -0.8727570948919878, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.2763362177905619, Adjusted Fitness: 0.2763362177905619
[0.0085, 0.44581135518150394, 0.13, -0.8677499928218623, 0.26, -0.023, 0.06860546635547485, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.26336557530800375, Adjusted Fitness: 0.26336557530800375
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.06865786739246507, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.268986008529036, Adjusted Fitness: 0.268986008529036
[0.0085, 0.4467817508983931, 0.13, -0.8727570948919878, 0.26, -0.023, 0.05642157683194283, -0.0030689340681318896, 0.0025, 7.0, 10.0] - Base Fitness: 0.2661028279366385, Adjusted Fitness: 0.2661028279366385
[0.0085, 0.4467817508983931, 0.13, -0.8727570948919878, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.2714757222956764, Adjusted Fitness: 0.2714757222956764
[0.0085, 0.44581135518150394, 0.13, -0.869454123190093, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.060439248397714, 10.0] - Base Fitness: 0.25810491673269415, Adjusted Fitness: 0.25991044161225807
[0.0085, 0.44581135518150394, 0.13, -0.869454123190093, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025, 7.060439248397714, 10.0] - Base Fitness: 0.272627939878748, Adjusted Fitness: 0.272627939878748
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.26134712405629024, Adjusted Fitness: 0.26396210428546
[0.0085, 0.44438292120409195, 0.13, -0.869454123190093, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.2738404633479192, Adjusted Fitness: 0.2738404633479192
[0.0085, 0.44581135518150394, 0.13, -0.869454123190093, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.26999564514115726, Adjusted Fitness: 0.26999564514115726
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.26134712405629024, Adjusted Fitness: 0.26396210428546
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.10054530011628052, -0.003, 0.0025, 7.0, 10.17154784408788] - Base Fitness: 0.23280574562855208, Adjusted Fitness: 0.24930169850045095
[0.0085, 0.44581135518150394, 0.13, -0.8677499928218623, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025500257034204304, 7.060439248397714, 10.0] - Base Fitness: 0.2532400138686672, Adjusted Fitness: 0.2546300284848688
[0.0085, 0.44581135518150394, 0.13, -0.879578713754844, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.060439248397714, 10.0] - Base Fitness: 0.2592086855825354, Adjusted Fitness: 0.2598386530231973
[0.0085, 0.45021251571282656, 0.13, -0.8727570948919878, 0.26, -0.023, 0.05642157683194283, -0.0030689340681318896, 0.0025, 7.060439248397714, 10.0] - Base Fitness: 0.2666041043436142, Adjusted Fitness: 0.2666041043436142
[0.0085, 0.44438292120409195, 0.13, -0.8727570948919878, 0.26, -0.023, 0.07159402845329534, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.2599130198124422, Adjusted Fitness: 0.26055003059540316
[0.0085, 0.4467817508983931, 0.13, -0.8747242965376313, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.2763550045738573, Adjusted Fitness: 0.2763550045738573
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.07868262486640812, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.2581907543054098, Adjusted Fitness: 0.25916794029155427
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.08228089607027401, -0.003191958091916852, 0.0025, 7.0, 10.0] - Base Fitness: 0.22690164151056655, Adjusted Fitness: 0.24372202175103436
[0.0085, 0.44581135518150394, 0.13, -0.8861790327691744, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.2623357387468427, Adjusted Fitness: 0.2623357387468427
[0.0085, 0.44438292120409195, 0.13, -0.8727570948919878, 0.26, -0.023, 0.06860546635547485, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.267370364682664, Adjusted Fitness: 0.267370364682664
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.06860546635547485, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.26894284034996113, Adjusted Fitness: 0.26894284034996113
[0.0085, 0.4467817508983931, 0.13, -0.8727570948919878, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.2714757222956764, Adjusted Fitness: 0.2714757222956764
[0.0085, 0.44581135518150394, 0.13, -0.8677499928218623, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.2611069928726789, Adjusted Fitness: 0.26175594338624225
[0.0085, 0.44581135518150394, 0.13, -0.8761779587303075, 0.26, -0.022907189216055404, 0.08228089607027401, -0.003, 0.0025, 7.188403961128029, 10.0] - Base Fitness: 0.24641086215639138, Adjusted Fitness: 0.25336764981389553
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.26134712405629024, Adjusted Fitness: 0.26396210428546
[0.0085, 0.44438292120409195, 0.13, -0.8811908888791263, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.2552220817111329, Adjusted Fitness: 0.25626917671057536
[0.0085, 0.44438292120409195, 0.13, -0.8727570948919878, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.27400837509054654, Adjusted Fitness: 0.27400837509054654
[0.0085, 0.4467817508983931, 0.13, -0.8727570948919878, 0.26, -0.023, 0.07868262486640812, -0.003, 0.0025541517124343864, 7.0, 10.0] - Base Fitness: 0.25829994506253423, Adjusted Fitness: 0.2592314922300986
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.26134712405629024, Adjusted Fitness: 0.26396210428546
[0.0085, 0.4493305802594752, 0.13, -0.869454123190093, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.2649291888053366, Adjusted Fitness: 0.2649291888053366
[0.0085, 0.45021251571282656, 0.13, -0.8727570948919878, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.060439248397714, 10.0] - Base Fitness: 0.2629969724107709, Adjusted Fitness: 0.2629969724107709
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.071480227653161, -0.003, 0.0025, 7.060439248397714, 10.0] - Base Fitness: 0.26447385796588146, Adjusted Fitness: 0.26447385796588146
[0.0085, 0.44581135518150394, 0.13, -0.869454123190093, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.060439248397714, 10.0] - Base Fitness: 0.25810491673269415, Adjusted Fitness: 0.25991044161225807
[0.0085, 0.44581135518150394, 0.13, -0.8861790327691744, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.2623357387468427, Adjusted Fitness: 0.2623357387468427
[0.0085, 0.4467817508983931, 0.13, -0.8727570948919878, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.26227570144751355, Adjusted Fitness: 0.262381478651751
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.09378710315684632, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.24965934753077093, Adjusted Fitness: 0.2553900761036636
[0.0085, 0.44581135518150394, 0.13, -0.879578713754844, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.2618019120608175, Adjusted Fitness: 0.26214894980624104
[0.0085, 0.44581135518150394, 0.13, -0.8811908888791263, 0.26, -0.023, 0.07868262486640812, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.25903080285272834, Adjusted Fitness: 0.25965899146609217
[0.008550304023429269, 0.4467817508983931, 0.13, -0.879578713754844, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.24824513930845335, Adjusted Fitness: 0.25454258954551956
[0.0085, 0.44438292120409195, 0.13, -0.8854852260230965, 0.26, -0.023, 0.05642157683194283, -0.003038638888836734, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.2639549851082301, Adjusted Fitness: 0.2639549851082301
[0.0085, 0.44581135518150394, 0.13, -0.8677499928218623, 0.26, -0.023, 0.08243212463063751, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.25569010789795854, Adjusted Fitness: 0.2567029175579284
[0.0085, 0.4467817508983931, 0.13, -0.8727570948919878, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.2763362177905619, Adjusted Fitness: 0.2763362177905619
[0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.270195709210093, Adjusted Fitness: 0.270195709210093
[0.0085, 0.44581135518150394, 0.13, -0.8761779587303075, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.26148383617769694, Adjusted Fitness: 0.26204050004556645
[0.0085, 0.4467817508983931, 0.13, -0.8727570948919878, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.26227570144751355, Adjusted Fitness: 0.262381478651751
[0.0085, 0.44438292120409195, 0.13, -0.869454123190093, 0.26, -0.023, 0.05642157683194283, -0.0030934899074058107, 0.0025500257034204304, 7.0, 10.0] - Base Fitness: 0.25227311997295276, Adjusted Fitness: 0.25731740541321085
[0.0085, 0.44581135518150394, 0.13, -0.879578713754844, 0.26, -0.023, 0.08228089607027401, -0.003, 0.0025, 7.0, 10.0] - Base Fitness: 0.2618019120608175, Adjusted Fitness: 0.26214894980624104

Detailed Results for Each Genotype:
Genotype [0.0085, 0.44581135518150394, 0.13, -0.869454123190093, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025, 7.060439248397714, 10.0]:
  Angle -10: cl=-0.5611711740493774, cd=0.2356937974691391, cm=-0.19005025923252106
  Angle -9: cl=-0.5968597531318665, cd=0.20484542846679688, cm=-0.18301226198673248
  Angle -8: cl=-0.6192188262939453, cd=0.16944684088230133, cm=-0.18100698292255402
  Angle -7: cl=-0.6493539214134216, cd=0.13485854864120483, cm=-0.17801587283611298
  Angle -6: cl=-0.6108503937721252, cd=0.11902014166116714, cm=-0.1643778532743454
  Angle -5: cl=-0.5044763088226318, cd=0.10667179524898529, cm=-0.15117432177066803
  Angle -4: cl=-0.3941572308540344, cd=0.09830155968666077, cm=-0.13969720900058746
  Angle -3: cl=-0.29162710905075073, cd=0.09220080822706223, cm=-0.12578372657299042
  Angle -2: cl=-0.20710845291614532, cd=0.08667276054620743, cm=-0.10592342913150787
  Angle -1: cl=-0.14683617651462555, cd=0.08252871036529541, cm=-0.07654111087322235
  Angle 0: cl=-0.0827055275440216, cd=0.08205457031726837, cm=-0.04716353118419647
  Angle 1: cl=-0.00029189884662628174, cd=0.08215934783220291, cm=-0.02374468743801117
  Angle 2: cl=0.08283732086420059, cd=0.08315735310316086, cm=-0.008255496621131897
  Angle 3: cl=0.3222397565841675, cd=0.0670962855219841, cm=-0.0028401166200637817
  Angle 4: cl=0.4195482134819031, cd=0.0725281834602356, cm=0.0029006004333496094
  Angle 5: cl=0.517199695110321, cd=0.08083170652389526, cm=0.0062448978424072266
  Angle 6: cl=0.6072489619255066, cd=0.08842067420482635, cm=0.009121283888816833
  Angle 7: cl=0.696151614189148, cd=0.09515722095966339, cm=0.011327683925628662
  Angle 8: cl=0.7866036295890808, cd=0.10128680616617203, cm=0.012061625719070435
  Angle 9: cl=0.8795747756958008, cd=0.10502984374761581, cm=0.003928646445274353
  Angle 10: cl=0.9796399474143982, cd=0.10962772369384766, cm=-0.0040365904569625854
Genotype [0.0085, 0.44438292120409195, 0.13, -0.869454123190093, 0.26, -0.023, 0.08228089607027401, -0.003038638888836734, 0.0025500257034204304, 7.0, 10.0]:
  Angle -10: cl=-0.5604031682014465, cd=0.23482292890548706, cm=-0.18958838284015656
  Angle -9: cl=-0.5970429182052612, cd=0.204157754778862, cm=-0.18226976692676544
  Angle -8: cl=-0.6195996999740601, cd=0.16877277195453644, cm=-0.18024437129497528
  Angle -7: cl=-0.6491941213607788, cd=0.13417357206344604, cm=-0.17694221436977386
  Angle -6: cl=-0.6112388968467712, cd=0.11839845776557922, cm=-0.16329781711101532
  Angle -5: cl=-0.5035378932952881, cd=0.10634180903434753, cm=-0.15038882195949554
  Angle -4: cl=-0.3931080400943756, cd=0.09795215725898743, cm=-0.13888321816921234
  Angle -3: cl=-0.29008248448371887, cd=0.09168680012226105, cm=-0.1247408539056778
  Angle -2: cl=-0.2072979062795639, cd=0.08607912063598633, cm=-0.10433666408061981
  Angle -1: cl=-0.14756004512310028, cd=0.08213627338409424, cm=-0.07487331330776215
  Angle 0: cl=-0.08498191833496094, cd=0.08168921619653702, cm=-0.045159146189689636
  Angle 1: cl=-0.0034200940281152725, cd=0.08197060227394104, cm=-0.021769776940345764
  Angle 2: cl=0.07875189185142517, cd=0.08283088356256485, cm=-0.006225660443305969
  Angle 3: cl=0.32096970081329346, cd=0.06667561084032059, cm=-0.0010485351085662842
  Angle 4: cl=0.4121958017349243, cd=0.07324939221143723, cm=0.003984421491622925
  Angle 5: cl=0.5096095204353333, cd=0.08160945773124695, cm=0.007360517978668213
  Angle 6: cl=0.5991610288619995, cd=0.08918066322803497, cm=0.01028318703174591
  Angle 7: cl=0.6892531514167786, cd=0.09589015692472458, cm=0.012343063950538635
  Angle 8: cl=0.7798280119895935, cd=0.10148065537214279, cm=0.011639684438705444
  Angle 9: cl=0.8727096915245056, cd=0.10520157963037491, cm=0.0034920722246170044
  Angle 10: cl=0.9723396897315979, cd=0.10976722836494446, cm=-0.0044680386781692505
Genotype [0.0085, 0.4467817508983931, 0.13, -0.8727570948919878, 0.26, -0.023, 0.05642157683194283, -0.003, 0.0025, 7.0, 10.0]:
  Angle -10: cl=-0.561923086643219, cd=0.2359149158000946, cm=-0.19011349976062775
  Angle -9: cl=-0.5968040823936462, cd=0.2049153447151184, cm=-0.18324948847293854
  Angle -8: cl=-0.6193174719810486, cd=0.16955627501010895, cm=-0.18135322630405426
  Angle -7: cl=-0.6500011682510376, cd=0.13483190536499023, cm=-0.17843247950077057
  Angle -6: cl=-0.6104295253753662, cd=0.11908157914876938, cm=-0.16466040909290314
  Angle -5: cl=-0.5047383904457092, cd=0.10667698085308075, cm=-0.1514098197221756
  Angle -4: cl=-0.39469224214553833, cd=0.09840221703052521, cm=-0.1398911327123642
  Angle -3: cl=-0.2922186255455017, cd=0.09233573079109192, cm=-0.12604732811450958
  Angle -2: cl=-0.20787517726421356, cd=0.08686047047376633, cm=-0.10618777573108673
  Angle -1: cl=-0.14709031581878662, cd=0.08265632390975952, cm=-0.07698701322078705
  Angle 0: cl=-0.08228810131549835, cd=0.08212769031524658, cm=-0.047647371888160706
  Angle 1: cl=0.00018478743731975555, cd=0.08221980929374695, cm=-0.024277523159980774
  Angle 2: cl=0.08325104415416718, cd=0.0832241103053093, cm=-0.008814767003059387
  Angle 3: cl=0.3211508095264435, cd=0.0673978254199028, cm=-0.0033636540174484253
  Angle 4: cl=0.42134684324264526, cd=0.07229385524988174, cm=0.0025082826614379883
  Angle 5: cl=0.5190066695213318, cd=0.08060022443532944, cm=0.005859047174453735
  Angle 6: cl=0.6088821887969971, cd=0.08817673474550247, cm=0.008809655904769897
  Angle 7: cl=0.6978884339332581, cd=0.09491054713726044, cm=0.010942831635475159
  Angle 8: cl=0.7880762219429016, cd=0.10121756792068481, cm=0.012155547738075256
  Angle 9: cl=0.8813738822937012, cd=0.10497961938381195, cm=0.004053682088851929
  Angle 10: cl=0.9812259674072266, cd=0.10957594215869904, cm=-0.003902807831764221
Genotype [0.0085, 0.44581135518150394, 0.13, -0.8677499928218623, 0.26, -0.023, 0.06860546635547485, -0.003, 0.0025500257034204304, 7.0, 10.0]:
  Angle -10: cl=-0.5608195662498474, cd=0.23556432127952576, cm=-0.18993638455867767
  Angle -9: cl=-0.5965630412101746, cd=0.20469027757644653, cm=-0.18286488950252533
  Angle -8: cl=-0.6192668676376343, cd=0.16938984394073486, cm=-0.18084250390529633
  Angle -7: cl=-0.6491157412528992, cd=0.1347988098859787, cm=-0.17785833775997162
  Angle -6: cl=-0.6114743947982788, cd=0.11890372633934021, cm=-0.16413761675357819
  Angle -5: cl=-0.504860520362854, cd=0.10660890489816666, cm=-0.1509733945131302
  Angle -4: cl=-0.39448773860931396, cd=0.09824737161397934, cm=-0.1394997388124466
  Angle -3: cl=-0.2919503450393677, cd=0.09212040156126022, cm=-0.12555639445781708
  Angle -2: cl=-0.20768672227859497, cd=0.0865703597664833, cm=-0.10561467707157135
  Angle -1: cl=-0.1476692110300064, cd=0.08243134617805481, cm=-0.07625387609004974
  Angle 0: cl=-0.08389865607023239, cd=0.08194780349731445, cm=-0.046738460659980774
  Angle 1: cl=-0.0013500060886144638, cd=0.0820879265666008, cm=-0.023397579789161682
  Angle 2: cl=0.08138807117938995, cd=0.08305395394563675, cm=-0.007892802357673645
  Angle 3: cl=0.32128196954727173, cd=0.06692473590373993, cm=-0.002417251467704773
  Angle 4: cl=0.4174933433532715, cd=0.07262228429317474, cm=0.003098621964454651
  Angle 5: cl=0.5149445533752441, cd=0.08096792548894882, cm=0.006449177861213684
  Angle 6: cl=0.6049858331680298, cd=0.08852969110012054, cm=0.009358108043670654
  Angle 7: cl=0.6942740678787231, cd=0.0952756479382515, cm=0.01150539517402649
  Angle 8: cl=0.7845845818519592, cd=0.10132446140050888, cm=0.011969119310379028
  Angle 9: cl=0.8774412274360657, cd=0.10506424307823181, cm=0.0038764774799346924
  Angle 10: cl=0.9776430130004883, cd=0.10965867340564728, cm=-0.0041025131940841675
Genotype [0.0085, 0.44581135518150394, 0.13, -0.8727570948919878, 0.26, -0.023, 0.06865786739246507, -0.003, 0.0025, 7.0, 10.0]:
  Angle -10: cl=-0.5614097118377686, cd=0.23577940464019775, cm=-0.19005198776721954
  Angle -9: cl=-0.5970069169998169, cd=0.20487560331821442, cm=-0.18293483555316925
  Angle -8: cl=-0.6196854114532471, cd=0.16955216228961945, cm=-0.18090306222438812
  Angle -7: cl=-0.649549126625061, cd=0.13489119708538055, cm=-0.17794020473957062
  Angle -6: cl=-0.6114305853843689, cd=0.11906132102012634, cm=-0.16427470743656158
  Angle -5: cl=-0.5049211382865906, cd=0.1066729873418808, cm=-0.15101169049739838
  Angle -4: cl=-0.3944500982761383, cd=0.09829076379537582, cm=-0.13965578377246857
  Angle -3: cl=-0.291710764169693, cd=0.09216487407684326, cm=-0.12570996582508087
  Angle -2: cl=-0.2068590223789215, cd=0.08664091676473618, cm=-0.10592658817768097
  Angle -1: cl=-0.14694558084011078, cd=0.08252314478158951, cm=-0.07657666504383087
  Angle 0: cl=-0.08295983076095581, cd=0.08201567083597183, cm=-0.04708586633205414
  Angle 1: cl=-0.0005596280097961426, cd=0.08213993906974792, cm=-0.023757919669151306
  Angle 2: cl=0.08221406489610672, cd=0.08313272893428802, cm=-0.008208736777305603
  Angle 3: cl=0.3219432234764099, cd=0.0670798197388649, cm=-0.002797931432723999
  Angle 4: cl=0.41893982887268066, cd=0.07251773029565811, cm=0.002938508987426758
  Angle 5: cl=0.516398549079895, cd=0.08081734925508499, cm=0.006286352872848511
  Angle 6: cl=0.6064863204956055, cd=0.08839809894561768, cm=0.009186670184135437
  Angle 7: cl=0.6957252621650696, cd=0.09513997286558151, cm=0.011353880167007446
  Angle 8: cl=0.7857958078384399, cd=0.10126473754644394, cm=0.012098744511604309
  Angle 9: cl=0.8791372179985046, cd=0.1050136461853981, cm=0.003974303603172302
  Angle 10: cl=0.9788631796836853, cd=0.10960285365581512, cm=-0.004009440541267395
Genotype [0.0085, 0.4467817508983931, 0.13, -0.8727570948919878, 0.26, -0.023, 0.05642157683194283, -0.0030689340681318896, 0.0025, 7.0, 10.0]:
  Angle -10: cl=-0.5614762902259827, cd=0.23489142954349518, cm=-0.189832404255867
  Angle -9: cl=-0.5968047380447388, cd=0.20390239357948303, cm=-0.18289504945278168
  Angle -8: cl=-0.6195762753486633, cd=0.16851221024990082, cm=-0.1809411197900772
  Angle -7: cl=-0.6507658362388611, cd=0.13383740186691284, cm=-0.17781077325344086
  Angle -6: cl=-0.6097519993782043, cd=0.11845000088214874, cm=-0.16398589313030243
  Angle -5: cl=-0.5024677515029907, cd=0.106252521276474, cm=-0.15097402036190033
  Angle -4: cl=-0.3933623731136322, cd=0.09816468507051468, cm=-0.13937132060527802
  Angle -3: cl=-0.29051870107650757, cd=0.09196852147579193, cm=-0.12530069053173065
  Angle -2: cl=-0.20800501108169556, cd=0.08646340668201447, cm=-0.10484059154987335
  Angle -1: cl=-0.14790810644626617, cd=0.08248928934335709, cm=-0.07538874447345734
  Angle 0: cl=-0.08370648324489594, cd=0.08196097612380981, cm=-0.046018168330192566
  Angle 1: cl=-0.0017269439995288849, cd=0.0821651816368103, cm=-0.02275119721889496
  Angle 2: cl=0.08059019595384598, cd=0.0830741599202156, cm=-0.007244899868965149
  Angle 3: cl=0.3232092559337616, cd=0.06671461462974548, cm=-0.0021307170391082764
  Angle 4: cl=0.41699713468551636, cd=0.07292845100164413, cm=0.003155261278152466
  Angle 5: cl=0.5148436427116394, cd=0.08126615732908249, cm=0.006502076983451843
  Angle 6: cl=0.6048142313957214, cd=0.08886610716581345, cm=0.009386226534843445
  Angle 7: cl=0.694678783416748, cd=0.09552140533924103, cm=0.01149594783782959
